pid	vid
269096	269096
2691	689431
269101	269101
269106	269106
26911	710266
269111	269111
269116	269116
269121	269121
269126	1044031
269131	1044036
269136	269136
269141	1044041
269146	1044046
269151	1044051
269156	1044056
26916	710271
269161	1044061
269166	1044066
269171	269171
269176	1044071
269181	269181
269186	1044076
269191	1044081
269196	269196
269201	1044416
269206	1044421
26921	710276
269211	1044426
269216	269216
269221	1044431
269226	1044436
269231	269231
269236	1044441
269241	1044446
269246	1044451
269251	1044456
269256	1044461
26926	710281
269261	1044466
269266	269266
269271	269271
269276	1044471
269281	269281
269286	269286
269291	269291
269296	1044476
269301	269301
269306	269306
26931	710286
269311	1044481
269316	269316
269321	269321
269326	1044486
269331	1044491
269336	1044496
269341	1044501
269346	1044506
269351	1044511
269356	1044516
26936	710291
269361	269361
269366	1044521
269371	1044526
269376	1044531
269381	1044536
269386	1044541
269391	269391
269396	269396
269401	1044546
269406	269406
26941	26941
269411	1208501
269416	269416
269421	269421
269426	1208506
269431	269431
269436	269436
269441	1208511
269446	269446
269451	269451
269456	1208516
26946	696851
269461	1208521
269466	1335291
269471	1335296
269476	1208536
269481	269481
269486	269486
269491	269491
269496	1044551
269501	1208541
269506	1208546
26951	696856
269511	1208551
269516	1208556
269521	1208561
269526	1208566
269531	1208571
269536	1208576
269541	269541
269546	269546
269551	269551
269556	269556
26956	26956
269561	269561
269566	269566
269571	269571
269576	269576
269581	1208581
269586	1208586
269591	1208591
269596	1208596
2696	689076
269601	1208601
269606	1208606
26961	696861
269611	1208611
269616	1044556
269621	1208616
269626	1208621
269631	1208626
269636	1208631
269641	1208636
269646	1208641
269651	1208646
269656	1208651
26966	696866
269661	269661
269666	269666
269671	269671
269676	269676
269681	269681
269686	269686
269691	269691
269696	269696
269701	269701
269706	269706
26971	696871
269711	269711
269716	269716
269721	269721
269726	1208656
269731	269731
269736	269736
269741	1208661
269746	269746
269751	269751
269756	269756
26976	696876
269761	1208666
269766	1208671
269771	1208676
269776	1208681
269781	1208686
269786	1208691
269791	1208696
269796	1208701
269801	1208706
269806	1208711
26981	26981
269811	1208716
269816	1208721
269821	269821
269826	269826
269831	269831
269836	1044561
269841	1044566
269846	269846
269851	1044571
269856	1044576
26986	696881
269861	269861
269866	269866
269871	269871
269876	269876
269881	269881
269886	269886
269891	269891
269896	269896
269901	269901
269906	269906
26991	696886
269911	269911
269916	269916
269921	269921
269926	269926
269931	269931
269936	269936
269941	269941
269946	269946
269951	1208726
269956	269956
26996	696891
269961	269961
269966	269966
269971	269971
269976	269976
269981	1208731
269986	269986
269991	269991
269996	1208736
270001	1208741
270006	1208746
27001	696896
270011	1208751
270016	1208756
270021	1208761
270026	1208766
270031	1208771
270036	270036
270041	1208776
270046	270046
270051	1208781
270056	270056
27006	696901
270061	1208786
270066	270066
270071	270071
270076	270076
270081	1208791
270086	270086
270091	1208796
270096	1208801
2701	558441
270101	1208806
270106	1208811
27011	696906
270111	1208816
270116	1208821
270121	1208826
270126	1208831
270131	1208836
270136	270136
270141	1208841
270146	270146
270151	1208846
270156	1208851
27016	696911
270161	1208856
270166	1208861
270171	1208866
270176	1208871
270181	1208876
270186	1208881
270191	1208886
270196	1208891
270201	1208896
270206	270206
27021	696916
270211	270211
270216	1044581
270221	1044586
270226	1044591
270231	1044596
270236	1044601
270241	1208901
270246	1208906
270251	1208911
270256	1208916
27026	27026
270261	1208921
270266	1208926
270271	1208931
270276	1208936
270281	1208941
270286	1208946
270291	1208951
270296	1208981
270301	1208986
270306	1208991
27031	696921
270311	1208996
270316	1209001
270321	270321
270326	270326
270331	270331
270336	270336
270341	270341
270346	270346
270351	270351
270356	1209006
27036	696926
270361	270361
270366	270366
270371	1044606
270376	270376
270381	270381
270386	1044611
270391	1044616
270396	270396
270401	1044621
270406	1044626
27041	696931
270411	270411
270416	270416
270421	270421
270426	1044631
270431	1044636
270436	1044641
270441	1044646
270446	1044651
270451	270451
270456	270456
27046	696936
270461	270461
270466	270466
270471	1044656
270476	270476
270481	1044661
270486	270486
270491	270491
270496	270496
270501	1044666
270506	1044671
27051	696941
270511	270511
270516	1044676
270521	1044681
270526	1209011
270531	1209016
270536	1209021
270541	1209026
270546	1209031
270551	1209036
270556	1209041
27056	696946
270561	1209046
270566	1209051
270571	1209056
270576	1209061
270581	1209066
270586	1209071
270591	1209076
270596	1209081
2706	689081
270601	270601
270606	1044686
27061	696951
270611	1044691
270616	270616
270621	270621
270626	270626
270631	270631
270636	270636
270641	270641
270646	1209086
270651	270651
270656	1209091
27066	696956
270661	270661
270666	1209096
270671	1209101
270676	270676
270681	1209106
270686	1209111
270691	270691
270696	1209116
270701	1209121
270706	1209126
27071	696961
270711	1209131
270716	270716
270721	1044696
270726	1044701
270731	1044706
270736	270736
270741	1044711
270746	1044716
270751	1044721
270756	270756
27076	696966
270761	270761
270766	1044726
270771	270771
270776	1044731
270781	1044736
270786	1044741
270791	270791
270796	1045071
270801	270801
270806	1045076
27081	696971
270811	270811
270816	1045081
270821	270821
270826	270826
270831	1045086
270836	270836
270841	1045091
270846	270846
270851	270851
270856	270856
27086	696976
270861	270861
270866	270866
270871	270871
270876	270876
270881	270881
270886	270886
270891	270891
270896	270896
270901	270901
270906	270906
27091	696981
270911	270911
270916	270916
270921	270921
270926	270926
270931	270931
270936	270936
270941	270941
270946	270946
270951	270951
270956	270956
27096	696986
270961	270961
270966	270966
270971	270971
270976	270976
270981	270981
270986	270986
270991	270991
270996	1209136
271	687941
271001	1209141
271006	271006
27101	27101
271011	271011
271016	271016
271021	271021
271026	271026
271031	271031
271036	1209146
271041	271041
271046	271046
271051	1209151
271056	1209156
27106	696991
271061	1209161
271066	1209166
271071	1209171
271076	1209176
271081	1209181
271086	1209186
271091	271091
271096	271096
2711	689436
271101	271101
271106	1209191
27111	710296
271111	1209196
271116	1209201
271121	271121
271126	1209206
271131	271131
271136	1209211
271141	271141
271146	271146
271151	271151
271156	271156
27116	710301
271161	1209216
271166	271166
271171	1209221
271176	271176
271181	1209226
271186	1045096
271191	1209231
271196	271196
271201	1209251
271206	1209256
27121	710306
271211	271211
271216	1209261
271221	1209266
271226	271226
271231	1209271
271236	1209276
271241	1209281
271246	1209286
271251	1209291
271256	1209296
27126	710311
271261	1209301
271266	1209306
271271	1209311
271276	1209316
271281	1209321
271286	1209326
271291	1209331
271296	1209336
271301	1209341
271306	271306
27131	27131
271311	271311
271316	271316
271321	271321
271326	271326
271331	271331
271336	271336
271341	271341
271346	271346
271351	271351
271356	271356
27136	27136
271361	1045101
271366	271366
271371	271371
271376	271376
271381	1045106
271386	271386
271391	1045111
271396	1045116
271401	1045121
271406	1045126
27141	710316
271411	1045131
271416	1045136
271421	1045141
271426	271426
271431	271431
271436	271436
271441	271441
271446	271446
271451	271451
271456	271456
27146	710321
271461	271461
271466	271466
271471	1045146
271476	1045151
271481	1045156
271486	1045161
271491	1045166
271496	1045171
271501	271501
271506	1045176
27151	710326
271511	1045181
271516	271516
271521	1045186
271526	1045191
271531	271531
271536	1045196
271541	1045201
271546	271546
271551	271551
271556	271556
27156	710331
271561	271561
271566	1045206
271571	271571
271576	271576
271581	1209346
271586	271586
271591	1209351
271596	271596
2716	689441
271601	1209356
271606	271606
27161	710336
271611	271611
271616	1209361
271621	1209366
271626	1209371
271631	1209376
271636	1209381
271641	1209386
271646	1209391
271651	1209396
271656	1209401
27166	710341
271661	1209406
271666	1209411
271671	1209416
271676	1209421
271681	1209426
271686	1209431
271691	1209436
271696	1209441
271701	1209446
271706	1209451
27171	710346
271711	1209456
271716	1209461
271721	1209466
271726	1209471
271731	1209476
271736	1209596
271741	1209601
271746	271746
271751	271751
271756	1209606
27176	710351
271761	1209611
271766	1209616
271771	1209621
271776	1209626
271781	271781
271786	1209631
271791	271791
271796	1209636
271801	271801
271806	271806
27181	710356
271811	271811
271816	271816
271821	271821
271826	271826
271831	271831
271836	271836
271841	271841
271846	271846
271851	271851
271856	271856
27186	710361
271861	271861
271866	271866
271871	271871
271876	271876
271881	271881
271886	271886
271891	271891
271896	271896
271901	271901
271906	271906
27191	710366
271911	271911
271916	271916
271921	271921
271926	271926
271931	1209641
271936	1209646
271941	1209651
271946	1209656
271951	1209661
271956	1209666
27196	710371
271961	271961
271966	1209671
271971	1209676
271976	1209681
271981	271981
271986	1209686
271991	1209691
271996	271996
272001	1209696
272006	272006
27201	710376
272011	1209701
272016	272016
272021	1209706
272026	1209711
272031	1209716
272036	1209721
272041	1209726
272046	1209731
272051	1209736
272056	1209741
27206	710381
272061	1209746
272066	1209751
272071	1209756
272076	1209761
272081	1209766
272086	1209771
272091	1209776
272096	1209781
2721	689086
272101	1209786
272106	1209791
27211	710386
272111	1209796
272116	1209801
272121	1209806
272126	1209811
272131	1209816
272136	1209821
272141	1209826
272146	272146
272151	1209831
272156	272156
27216	710391
272161	1209836
272166	1209841
272171	272171
272176	272176
272181	1209846
272186	272186
272191	272191
272196	1209851
272201	272201
272206	1045211
27221	710396
272211	1045216
272216	1045221
272221	272221
272226	272226
272231	272231
272236	272236
272241	272241
272246	272246
272251	272251
272256	272256
27226	710401
272261	1045226
272266	272266
272271	272271
272276	272276
272281	1045231
272286	272286
272291	272291
272296	1045236
272301	272301
272306	272306
27231	710406
272311	272311
272316	272316
272321	272321
272326	272326
272331	272331
272336	272336
272341	272341
272346	272346
272351	272351
272356	1045241
27236	710411
272361	272361
272366	272366
272371	272371
272376	272376
272381	272381
272386	272386
272391	272391
272396	272396
272401	272401
272406	272406
27241	710416
272411	1209861
272416	1209866
272421	1335301
272426	1335306
272431	1209881
272436	1209886
272441	1209891
272446	1209896
272451	1209901
272456	1209906
27246	710421
272461	1209911
272466	1335311
272471	1335316
272476	1335321
272481	1335326
272486	1335331
272491	1045246
272496	1045251
272501	272501
272506	272506
27251	710426
272511	1045256
272516	1045261
272521	1209941
272526	272526
272531	1209946
272536	272536
272541	1045266
272546	1209951
272551	1209956
272556	272556
27256	710431
272561	1209961
272566	1209966
272571	1209971
272576	1335336
272581	1335341
272586	1335346
272591	272591
272596	1335351
2726	664086
272601	272601
272606	272606
27261	711021
272611	272611
272616	272616
272621	272621
272626	272626
272631	272631
272636	272636
272641	272641
272646	272646
272651	272651
272656	272656
27266	711026
272661	272661
272666	272666
272671	272671
272676	272676
272681	272681
272686	272686
272691	272691
272696	272696
272701	1045271
272706	272706
27271	711031
272711	272711
272716	272716
272721	1209996
272726	272726
272731	272731
272736	1045276
272741	1335356
272746	1210006
272751	1210011
272756	1210016
27276	711036
272761	1210021
272766	1210026
272771	1210031
272776	1210036
272781	1210041
272786	1210046
272791	1210051
272796	1210056
272801	272801
272806	1045281
27281	711041
272811	1210061
272816	272816
272821	1045286
272826	1210066
272831	1210071
272836	272836
272841	1315501
272846	272846
272851	1210081
272856	1210086
27286	711046
272861	1210091
272866	1210096
272871	272871
272876	272876
272881	1210101
272886	1210106
272891	272891
272896	1210111
272901	272901
272906	272906
27291	711051
272911	272911
272916	272916
272921	272921
272926	272926
272931	272931
272936	272936
272941	272941
272946	272946
272951	272951
272956	272956
27296	711056
272961	272961
272966	272966
272971	272971
272976	272976
272981	272981
272986	272986
272991	272991
272996	272996
273001	1045291
273006	1045296
27301	711061
273011	1210116
273016	273016
273021	273021
273026	273026
273031	273031
273036	273036
273041	1210121
273046	273046
273051	1210126
273056	1210131
27306	711066
273061	273061
273066	273066
273071	273071
273076	273076
273081	273081
273086	273086
273091	1210136
273096	273096
2731	377606
273101	273101
273106	1210141
27311	711071
273111	273111
273116	273116
273121	273121
273126	273126
273131	1210146
273136	273136
273141	273141
273146	273146
273151	273151
273156	273156
27316	711076
273161	273161
273166	273166
273171	273171
273176	273176
273181	1210151
273186	273186
273191	1210156
273196	1210161
273201	1210166
273206	1210171
27321	711081
273211	1210176
273216	1210181
273221	1210186
273226	1210191
273231	273231
273236	1210196
273241	273241
273246	1210201
273251	273251
273256	1210206
27326	711086
273261	273261
273266	273266
273271	1210211
273276	273276
273281	273281
273286	1210216
273291	273291
273296	1210221
273301	1210226
273306	273306
27331	711091
273311	273311
273316	273316
273321	1210231
273326	273326
273331	1210236
273336	273336
273341	1210241
273346	1045301
273351	273351
273356	273356
27336	711096
273361	273361
273366	273366
273371	273371
273376	273376
273381	273381
273386	273386
273391	273391
273396	273396
273401	273401
273406	273406
27341	711101
273411	273411
273416	273416
273421	273421
273426	273426
273431	273431
273436	273436
273441	273441
273446	1210246
273451	1210251
273456	1210256
27346	711106
273461	273461
273466	273466
273471	273471
273476	1045306
273481	1045311
273486	1045316
273491	1045321
273496	1045326
273501	1045331
273506	1045336
27351	711111
273511	1045341
273516	1349101
273521	273521
273526	273526
273531	273531
273536	273536
273541	1384826
273546	1045346
273551	1335361
273556	1335366
27356	711116
273561	1335371
273566	1335376
273571	273571
273576	1210281
273581	273581
273586	1210286
273591	1210291
273596	1210296
2736	456781
273601	273601
